Landmark_1_x,Landmark_1_y,Landmark_1_z,Landmark_1_visibility,Landmark_2_x,Landmark_2_y,Landmark_2_z,Landmark_2_visibility,Landmark_3_x,Landmark_3_y,Landmark_3_z,Landmark_3_visibility,Landmark_4_x,Landmark_4_y,Landmark_4_z,Landmark_4_visibility,Landmark_5_x,Landmark_5_y,Landmark_5_z,Landmark_5_visibility,Landmark_6_x,Landmark_6_y,Landmark_6_z,Landmark_6_visibility,Landmark_7_x,Landmark_7_y,Landmark_7_z,Landmark_7_visibility,Landmark_8_x,Landmark_8_y,Landmark_8_z,Landmark_8_visibility,Landmark_9_x,Landmark_9_y,Landmark_9_z,Landmark_9_visibility,Landmark_10_x,Landmark_10_y,Landmark_10_z,Landmark_10_visibility,Landmark_11_x,Landmark_11_y,Landmark_11_z,Landmark_11_visibility,Landmark_12_x,Landmark_12_y,Landmark_12_z,Landmark_12_visibility,Landmark_13_x,Landmark_13_y,Landmark_13_z,Landmark_13_visibility,Landmark_14_x,Landmark_14_y,Landmark_14_z,Landmark_14_visibility,Landmark_15_x,Landmark_15_y,Landmark_15_z,Landmark_15_visibility,Landmark_16_x,Landmark_16_y,Landmark_16_z,Landmark_16_visibility,Landmark_17_x,Landmark_17_y,Landmark_17_z,Landmark_17_visibility,Landmark_18_x,Landmark_18_y,Landmark_18_z,Landmark_18_visibility,Landmark_19_x,Landmark_19_y,Landmark_19_z,Landmark_19_visibility,Landmark_20_x,Landmark_20_y,Landmark_20_z,Landmark_20_visibility,Landmark_21_x,Landmark_21_y,Landmark_21_z,Landmark_21_visibility,Landmark_22_x,Landmark_22_y,Landmark_22_z,Landmark_22_visibility,Landmark_23_x,Landmark_23_y,Landmark_23_z,Landmark_23_visibility,Landmark_24_x,Landmark_24_y,Landmark_24_z,Landmark_24_visibility,Landmark_25_x,Landmark_25_y,Landmark_25_z,Landmark_25_visibility,Landmark_26_x,Landmark_26_y,Landmark_26_z,Landmark_26_visibility,Landmark_27_x,Landmark_27_y,Landmark_27_z,Landmark_27_visibility,Landmark_28_x,Landmark_28_y,Landmark_28_z,Landmark_28_visibility,Landmark_29_x,Landmark_29_y,Landmark_29_z,Landmark_29_visibility,Landmark_30_x,Landmark_30_y,Landmark_30_z,Landmark_30_visibility,Landmark_31_x,Landmark_31_y,Landmark_31_z,Landmark_31_visibility,Landmark_32_x,Landmark_32_y,Landmark_32_z,Landmark_32_visibility,Landmark_33_x,Landmark_33_y,Landmark_33_z,Landmark_33_visibility,position,exercise_type,age,gender,height,weight,level,session_id
0.4750092029571533,0.4795316457748413,-0.2637052834033966,0.9998923540115356,0.4736229479312897,0.4713284373283386,-0.2467290461063385,0.9998193383216858,0.4744694232940674,0.4711104035377502,-0.2467983514070511,0.9998514652252196,0.4753167033195495,0.4708986282348633,-0.2468878775835037,0.9998828172683716,0.4693823754787445,0.4721808433532715,-0.2625753879547119,0.9998251795768738,0.4670087695121765,0.4727474749088287,-0.2626285552978515,0.9998319149017334,0.4643266797065735,0.4734418988227844,-0.262653112411499,0.9998279809951782,0.4708169102668762,0.4747846722602844,-0.1628453731536865,0.999821126461029,0.4547005593776703,0.4790953397750854,-0.232965350151062,0.9996705055236816,0.4759960174560547,0.4888537228107452,-0.2327033281326294,0.9999229907989502,0.4714668691158294,0.4900477528572082,-0.2530787885189056,0.9998751878738404,0.4781818389892578,0.5187207460403442,-0.0983059927821159,0.9989420771598816,0.4340022206306457,0.5310285687446594,-0.2275227606296539,0.9981282353401184,0.5050544142723083,0.5644289255142212,-0.1875329911708831,0.9021232724189758,0.4544510841369629,0.5866796374320984,-0.3082477152347564,0.9594373106956482,0.4999836087226867,0.5340288877487183,-0.3300451636314392,0.5636874437332153,0.4842944741249084,0.5398698449134827,-0.3688906133174896,0.9316317439079284,0.5004450678825378,0.5242769718170166,-0.355950266122818,0.4447137117385864,0.4909378886222839,0.5307698845863342,-0.3990395963191986,0.8885443806648254,0.4966441988945007,0.5191882252693176,-0.3485232591629028,0.4207551777362823,0.4872530102729797,0.522689163684845,-0.390286237001419,0.8636491894721985,0.4952362477779388,0.523033618927002,-0.3313401341438293,0.3751549422740936,0.4858205914497375,0.5263214111328125,-0.367331326007843,0.686302661895752,0.4427781999111175,0.5998701453208923,0.043352372944355,0.9998533725738524,0.4142634272575378,0.603364109992981,-0.0432140380144119,0.999921441078186,0.4959576725959778,0.6094946265220642,-0.1078806668519973,0.982909858226776,0.4287034869194031,0.6369239687919617,-0.2990517020225525,0.9978302121162416,0.4725864827632904,0.6718254685401917,0.0929605364799499,0.954215407371521,0.4096818566322326,0.6948514580726624,-0.1263403445482254,0.9946814179420472,0.4636034071445465,0.6823222637176514,0.1110012531280517,0.9220349788665771,0.4051950573921203,0.6989468336105347,-0.1115149483084678,0.9279049634933472,0.4935150146484375,0.6963098049163818,0.0644299462437629,0.9471559524536132,0.4147617220878601,0.7231321334838867,-0.1858208328485489,0.9900442361831664,up,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.5186848640441895,0.3950006365776062,-0.1857850700616836,0.9996545314788818,0.5167719721794128,0.3873291611671448,-0.1733782589435577,0.9994822144508362,0.5173383951187134,0.3871490061283111,-0.1734232008457183,0.9995325803756714,0.5179187655448914,0.3869213759899139,-0.1734848320484161,0.9995518326759338,0.5131411552429199,0.3880799412727356,-0.1892029643058776,0.9993583559989928,0.5109573602676392,0.388585090637207,-0.1892270743846893,0.9993485808372498,0.5085453391075134,0.3892397880554199,-0.1892381906509399,0.9993102550506592,0.5131180286407471,0.3899858593940735,-0.0969048887491226,0.9992886781692504,0.4993606209754944,0.3959381282329559,-0.164572924375534,0.9992849230766296,0.5193976163864136,0.4034462869167328,-0.1556961685419082,0.9997335076332092,0.5147055387496948,0.4045376181602478,-0.1755430102348327,0.9996590614318848,0.5239612460136414,0.4417295455932617,-0.0250075701624155,0.9990695118904114,0.4785730242729187,0.4429145455360412,-0.1735974699258804,0.9995102882385254,0.549892008304596,0.4959173202514648,-0.1245685368776321,0.8534455299377441,0.4937687516212463,0.5080327987670898,-0.2048150599002838,0.9865857362747192,0.5386584997177124,0.4618094265460968,-0.3112976849079132,0.7270811796188354,0.5242127180099487,0.4546254575252533,-0.2021613419055938,0.966768443584442,0.5395696759223938,0.4495387375354767,-0.347089022397995,0.5881171822547913,0.5302062630653381,0.4441078901290893,-0.2245162427425384,0.9411031007766724,0.5357682704925537,0.4463692307472229,-0.3367336094379425,0.5720237493515015,0.5269585847854614,0.4380688369274139,-0.2256004512310028,0.9348598718643188,0.5339254140853882,0.4496987462043762,-0.3139407932758331,0.5539646744728088,0.5246618390083313,0.4411103427410126,-0.2025636136531829,0.891029953956604,0.4966456294059753,0.5590348839759827,0.0451521724462509,0.9982441663742064,0.4667155742645263,0.5552802681922913,-0.0451031103730201,0.9989412426948548,0.520484983921051,0.6369887590408325,0.0426032170653343,0.9553235173225404,0.4632777273654938,0.6537342667579651,-0.0724334344267845,0.9954965114593506,0.5185660719871521,0.7171568274497986,0.1954299509525299,0.9578251838684082,0.4491499066352844,0.7445956468582153,0.0056079318746924,0.9947910308837892,0.5106106400489807,0.7274507880210876,0.2074016034603119,0.8885846734046936,0.4446055889129638,0.7533719539642334,0.0085739642381668,0.9185016751289368,0.5388184785842896,0.7467507123947144,0.1475968807935714,0.9661816954612732,0.4545024037361145,0.7808069586753845,-0.0866467282176017,0.989572286605835,down,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.5999067425727844,0.4229920208454132,-0.106826052069664,0.9957340359687804,0.5999610424041748,0.4148134589195251,-0.0988349020481109,0.9922540187835692,0.6009900569915771,0.4145820736885071,-0.098855622112751,0.991866171360016,0.6019243597984314,0.4143871068954468,-0.0988849624991417,0.9920780062675476,0.5955111384391785,0.4154626429080963,-0.1070087328553199,0.9892947673797609,0.5933205485343933,0.4155578017234802,-0.1069791093468666,0.9882166981697084,0.5911180973052979,0.4156968295574188,-0.107002817094326,0.9877768754959106,0.5997125506401062,0.4163751006126404,-0.0413067787885665,0.9839957356452942,0.5843652486801147,0.4189897179603576,-0.0778703093528747,0.9800094962120056,0.601183295249939,0.4311976432800293,-0.0836031138896942,0.9953109622001648,0.5955533981323242,0.4307049810886383,-0.0941684022545814,0.99380362033844,0.6084144115447998,0.4557330012321472,0.0047548622824251,0.9994714856147766,0.5703427195549011,0.4559702277183532,-0.0808017179369926,0.999377191066742,0.6258485317230225,0.4968755543231964,-0.0466475933790206,0.7460811734199524,0.5814988017082214,0.5037751793861389,-0.101475715637207,0.932793140411377,0.6142529845237732,0.476530909538269,-0.1699343174695968,0.8008526563644409,0.6004726886749268,0.4740645587444305,-0.1045877784490585,0.8951419591903687,0.6116130948066711,0.4738517701625824,-0.1958306580781936,0.7391204833984375,0.603583812713623,0.4692586064338684,-0.1176939830183982,0.8533831834793091,0.6090416312217712,0.4717340469360351,-0.1882413625717163,0.738962709903717,0.6024759411811829,0.4603177905082702,-0.120357371866703,0.8521460890769958,0.608905017375946,0.4728984236717224,-0.1709835529327392,0.726798415184021,0.6000102758407593,0.4661980271339416,-0.1056578010320663,0.8180528283119202,0.5954431891441345,0.5481281280517578,0.0267780981957912,0.9987761378288268,0.5710662007331848,0.5474916100502014,-0.0267288889735937,0.9992375373840332,0.6013098955154419,0.6078104376792908,0.058060448616743,0.762119472026825,0.5674008131027222,0.6179700493812561,-0.0266433991491794,0.9114173650741576,0.6034690737724304,0.6599324941635132,0.2009982764720916,0.8405584692955017,0.5566657781600952,0.6866975426673889,0.0671600997447967,0.9216115474700928,0.5996625423431396,0.6641018390655518,0.2151941508054733,0.6989229917526245,0.5537649989128113,0.6921505331993103,0.0756592005491256,0.6686097383499146,0.6098266839981079,0.6889598965644836,0.1835508942604065,0.8732590675354004,0.5627391934394836,0.7149795293807983,0.0197518412023782,0.8979111909866333,up,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.5618970394134521,0.487635999917984,-0.1990304142236709,0.999800145626068,0.5600683689117432,0.4795544445514679,-0.1832513362169265,0.9995868802070618,0.5608154535293579,0.479516327381134,-0.1833061277866363,0.999703586101532,0.5615537166595459,0.4795266091823578,-0.1833975911140442,0.9997523427009584,0.5559001564979553,0.4804480373859405,-0.198412999510765,0.9995101690292358,0.5535691976547241,0.4811262488365173,-0.1984430849552154,0.999546468257904,0.5509427785873413,0.4819138348102569,-0.1984477788209915,0.9994767308235168,0.5576688051223755,0.4847695231437683,-0.110556423664093,0.9997671246528624,0.5416511297225952,0.4880852103233337,-0.1762150973081588,0.9990466237068176,0.5626754760742188,0.4974567294120788,-0.1727044880390167,0.9998225569725036,0.5579990744590759,0.4984515905380249,-0.1917705833911895,0.9996033310890198,0.5668916702270508,0.534497857093811,-0.0581565015017986,0.9985276460647584,0.5224182605743408,0.5355300903320312,-0.1896899491548538,0.9978927969932556,0.5972828269004822,0.5840805172920227,-0.1548031866550445,0.8781455159187317,0.5376016497612,0.5897833108901978,-0.2718607783317566,0.93809312582016,0.59211266040802,0.5577252507209778,-0.2882062494754791,0.5490059852600098,0.5707019567489624,0.5473307371139526,-0.3218970000743866,0.9105443954467772,0.5881121754646301,0.5455277562141418,-0.3101401031017303,0.402091234922409,0.5756056904792786,0.5373563170433044,-0.3482137322425842,0.8762546181678772,0.5838589668273926,0.5408901572227478,-0.298743188381195,0.3720028102397918,0.5742642879486084,0.5330455303192139,-0.3386679291725158,0.8532112836837769,0.5822696089744568,0.5437014698982239,-0.2878117859363556,0.3363940119743347,0.572222113609314,0.5363832116127014,-0.3201453983783722,0.7007740139961243,0.5279102921485901,0.6158618330955505,0.0448370203375816,0.999067485332489,0.5004596710205078,0.6153025031089783,-0.0447482727468013,0.999435007572174,0.5848402380943298,0.6490501761436462,-0.0866762995719909,0.9745914936065674,0.5116224884986877,0.675480306148529,-0.245664432644844,0.9980390667915344,0.5597751140594482,0.7089747786521912,0.0911848917603492,0.9517465829849244,0.4899198412895202,0.738618016242981,-0.0980385616421699,0.9956650137901306,0.5506747364997864,0.7175207734107971,0.1070005670189857,0.9057339429855348,0.4838416576385498,0.7432752251625061,-0.0856295600533485,0.9349541664123536,0.5773627161979675,0.7370550036430359,0.0707281976938247,0.9402950406074524,0.4972880482673645,0.769618034362793,-0.1517167538404464,0.9888288378715516,down,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.508224606513977,0.500006914138794,-0.2171235978603363,0.9974435567855836,0.5057375431060791,0.492444783449173,-0.2037045508623123,0.9968665242195128,0.5060390830039978,0.4922655820846557,-0.2037777155637741,0.9976812601089478,0.5063037276268005,0.4921872317790985,-0.2038572132587433,0.9976394176483154,0.5025449991226196,0.4935572445392608,-0.2207034081220626,0.9959006905555724,0.5003966689109802,0.4940870404243469,-0.2207691222429275,0.9965691566467284,0.4979016184806824,0.4947471916675567,-0.2208208292722702,0.9960888624191284,0.4997037947177887,0.4971094727516174,-0.128754436969757,0.9951257109642028,0.4879763722419739,0.5002784729003906,-0.2033922225236892,0.9945791959762572,0.5081692337989807,0.5084264874458313,-0.1882389336824417,0.9979064464569092,0.5039157867431641,0.5099821090698242,-0.2099790126085281,0.9969218373298644,0.5098485946655273,0.5363079309463501,-0.0574244447052478,0.9959553480148317,0.4653525948524475,0.5499591827392578,-0.203640267252922,0.9955961108207704,0.5271363854408264,0.5932482481002808,-0.1243738383054733,0.4865303337574005,0.4875625073909759,0.6083955764770508,-0.2118565738201141,0.9454848170280457,0.5252830386161804,0.5648502111434937,-0.2842690944671631,0.341673344373703,0.517210841178894,0.5632141828536987,-0.1736783385276794,0.9033917188644408,0.5291444063186646,0.5571576356887817,-0.3101516366004944,0.3386967480182647,0.5228200554847717,0.5514749884605408,-0.1887816339731216,0.8532637357711792,0.5259278416633606,0.5511904954910278,-0.307013601064682,0.3348909616470337,0.5194913148880005,0.5439983606338501,-0.1884217709302902,0.8369843363761902,0.5220311284065247,0.5543709993362427,-0.2878166437149048,0.3066022396087646,0.5177901387214661,0.5475990176200867,-0.1717295348644256,0.6926353573799133,0.4764694273471832,0.6221857070922852,0.0453871227800846,0.9996930360794068,0.4467330873012543,0.627647340297699,-0.0452019348740577,0.9998703002929688,0.5328683257102966,0.6259216666221619,-0.0713722258806228,0.959658682346344,0.4640958309173584,0.660797119140625,-0.2837334871292114,0.9983258843421936,0.510051429271698,0.6881489157676697,0.1282067149877548,0.9427399039268494,0.4425312876701355,0.717258870601654,-0.1098636835813522,0.994737446308136,0.5012927651405334,0.6999295353889465,0.1469117850065231,0.9059925675392152,0.4368932247161865,0.7218972444534302,-0.0930647030472755,0.953727126121521,0.5290008783340454,0.7143068313598633,0.1124200597405433,0.931402325630188,0.4493627548217773,0.7452879548072815,-0.1517552137374878,0.9895776510238647,up,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.5391444563865662,0.4142521023750305,-0.2297512590885162,0.999685764312744,0.5379709601402283,0.4057642817497253,-0.2159014195203781,0.9994000196456908,0.5385516881942749,0.405471533536911,-0.215954452753067,0.9995115995407104,0.5391261577606201,0.4051821529865265,-0.2160413712263107,0.999543070793152,0.5346763730049133,0.4076695442199707,-0.2313508689403534,0.9991449117660522,0.5327929854393005,0.4087799489498138,-0.231384664773941,0.9991614818572998,0.5306769013404846,0.4099722504615783,-0.2314092367887497,0.9991278052330016,0.5352786183357239,0.4094116389751434,-0.1353366076946258,0.999357283115387,0.5217016935348511,0.4170601069927215,-0.2006382644176483,0.9989953637123108,0.5396276712417603,0.42401123046875,-0.1982412487268448,0.999716579914093,0.5351814031600952,0.4261123239994049,-0.2172708511352539,0.9995649456977844,0.5473775267601013,0.4553711712360382,-0.0629563406109809,0.9992687106132508,0.5006846189498901,0.4641459286212921,-0.2038363516330719,0.9994075298309326,0.5706759691238403,0.5149459838867188,-0.1674714833498001,0.8416973948478699,0.5117368102073669,0.526038408279419,-0.233456939458847,0.983636438846588,0.560998260974884,0.4863906502723694,-0.3549720048904419,0.6578405499458313,0.5449419021606445,0.4739994406700134,-0.2193579375743866,0.9606975317001344,0.5592517256736755,0.4713461697101593,-0.3903744220733642,0.5368759036064148,0.5502715706825256,0.4591466784477234,-0.2421043366193771,0.9371014833450316,0.5545294880867004,0.4658659398555755,-0.3804409205913543,0.515947163105011,0.5470293760299683,0.4545212984085083,-0.2420669049024582,0.9299876689910888,0.5529487133026123,0.4717354774475097,-0.3576165735721588,0.4871903359889984,0.5451400279998779,0.4586274325847626,-0.219390794634819,0.872543215751648,0.5110451579093933,0.5654887557029724,0.0449171923100948,0.9986196756362916,0.4795531332492828,0.565531313419342,-0.0448228232562541,0.999283492565155,0.543265700340271,0.6411975622177124,-0.0383948870003223,0.9586134552955629,0.481140673160553,0.6578853726387024,-0.1709242761135101,0.9969562292099,0.534523606300354,0.7185094952583313,0.1607548892498016,0.9500791430473328,0.4655365943908691,0.7425549030303955,-0.0471913740038871,0.9966976642608644,0.5247034430503845,0.7296823859214783,0.1776614636182785,0.9028154611587524,0.4615024030208587,0.7502174973487854,-0.039162341505289,0.9522358179092408,0.5556131601333618,0.7501749396324158,0.124308168888092,0.95789635181427,0.4720757603645324,0.7784159779548645,-0.1313967555761337,0.992385983467102,down,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.5675770044326782,0.5019196271896362,-0.2649478316307068,0.9997122883796692,0.5657195448875427,0.4943720996379852,-0.2474313527345657,0.999523401260376,0.5661031603813171,0.4942504465579986,-0.247503787279129,0.9996405839920044,0.5664466023445129,0.4941700100898742,-0.2476014643907547,0.9996993541717528,0.5625894069671631,0.495198130607605,-0.2636676132678985,0.999492645263672,0.5605114698410034,0.4957041442394256,-0.2637221813201904,0.9995290040969848,0.5581373572349548,0.496371865272522,-0.2637452185153961,0.9994831085205078,0.5602660179138184,0.498900294303894,-0.1606986671686172,0.9996336698532104,0.5473700761795044,0.5022584795951843,-0.2317998856306076,0.9991223216056824,0.5675543546676636,0.5103209018707275,-0.2327670603990554,0.9997887015342712,0.5634168386459351,0.5117495656013489,-0.2534463107585907,0.9996515512466432,0.5689772367477417,0.5415128469467163,-0.0968119800090789,0.9986141920089722,0.5213605761528015,0.551773190498352,-0.2256936132907867,0.9975270628929138,0.5955394506454468,0.5894575119018555,-0.1886592209339141,0.8782712817192078,0.5408798456192017,0.6035610437393188,-0.3167215883731842,0.9676288962364196,0.588994562625885,0.5684860944747925,-0.336933434009552,0.5465273857116699,0.5744491219520569,0.5619446635246277,-0.3914779722690582,0.9528824090957642,0.5915049314498901,0.5603285431861877,-0.3625279664993286,0.4391767978668213,0.5804355144500732,0.5518518090248108,-0.4228374063968658,0.9199596643447876,0.5885239243507385,0.554993212223053,-0.3570862114429474,0.4155677855014801,0.578734278678894,0.5460112690925598,-0.4123234748840332,0.8988254070281982,0.5852925181388855,0.5576615929603577,-0.3391588628292084,0.3680902123451233,0.5764174461364746,0.5499014258384705,-0.3894930779933929,0.7384215593338013,0.5320439338684082,0.6224939227104187,0.0424602851271629,0.9997532963752748,0.5024728178977966,0.625341534614563,-0.04232107847929,0.9998799562454224,0.5881819725036621,0.6362823843955994,-0.1243688836693763,0.9868386387825012,0.5161550641059875,0.6596635580062866,-0.3057435750961303,0.9986515641212464,0.5641924142837524,0.6936447620391846,0.0863375216722488,0.9608625769615172,0.494911253452301,0.7191680073738098,-0.1327447891235351,0.9972021579742432,0.5542519688606262,0.7014434337615967,0.1051410287618637,0.9359634518623352,0.4892607629299164,0.7226817607879639,-0.1183050423860549,0.9552965760231018,0.5835120677947998,0.7197718024253845,0.0584749989211559,0.9541248083114624,0.4981185793876648,0.7523199319839478,-0.1980696767568588,0.9937278032302856,down,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.616340160369873,0.4693732261657715,-0.4745742678642273,0.9987431168556212,0.6148521304130554,0.4599469900131225,-0.4583902955055237,0.9956887364387512,0.6155903339385986,0.4584855437278747,-0.4583994448184967,0.9927819967269896,0.6162453293800354,0.4571447968482971,-0.4585039615631103,0.9957979321479796,0.6109119653701782,0.4630056023597717,-0.4739884436130523,0.9987269043922424,0.6086339950561523,0.4644429385662079,-0.4740761816501617,0.9984266757965088,0.6063337922096252,0.4657472968101501,-0.4741970896720886,0.9991884827613832,0.6130949854850769,0.4576055109500885,-0.3524471521377563,0.9799453020095824,0.6002494096755981,0.4694428741931915,-0.4221202731132507,0.9966283440589904,0.617011547088623,0.4742119610309601,-0.4323973059654236,0.9963248372077942,0.6118389368057251,0.477074533700943,-0.4529314935207367,0.998741328716278,0.6220976114273071,0.4820782542228699,-0.2352282106876373,0.997717261314392,0.5887839198112488,0.5073093771934509,-0.3744384348392486,0.999750316143036,0.6329259872436523,0.5134903192520142,-0.160954549908638,0.6364154815673828,0.5963881015777588,0.5638341903686523,-0.4164972305297851,0.9972133040428162,0.6264910101890564,0.5162214636802673,-0.187957614660263,0.4957280457019806,0.6249505877494812,0.6007874011993408,-0.4768626093864441,0.9880355000495912,0.6292047500610352,0.521847128868103,-0.2040401995182037,0.4296196103096008,0.6286602020263672,0.6156789064407349,-0.5196089148521423,0.9690723419189452,0.62607741355896,0.5200023055076599,-0.2240665256977081,0.4319444298744201,0.6306536197662354,0.6124261021614075,-0.5223161578178406,0.96490877866745,0.6263745427131653,0.5210185647010803,-0.1971908509731292,0.4078052043914795,0.6299252510070801,0.6070683002471924,-0.4799232482910156,0.9130931496620178,0.5998602509498596,0.5609248280525208,0.0428591780364513,0.9984949827194214,0.5781316757202148,0.568638801574707,-0.0428374074399471,0.999157190322876,0.6299778819084167,0.6136412024497986,-0.0293387062847614,0.8566978573799133,0.5813615322113037,0.6293154358863831,-0.1559963971376419,0.9597352147102356,0.6157299280166626,0.6670169830322266,0.2000248730182647,0.7824440002441406,0.5659242272377014,0.6873108148574829,0.0300451852381229,0.9641265869140624,0.6087189316749573,0.6718012094497681,0.2201718837022781,0.6909798979759216,0.5616370439529419,0.6923227906227112,0.0453898049890995,0.7931163907051086,0.6225088238716125,0.6849141716957092,0.1554305851459503,0.8627299666404724,0.5693323612213135,0.7143070101737976,-0.054018385708332,0.9545930027961732,down,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.5279866456985474,0.370271623134613,-0.171730950474739,0.9999462366104126,0.5267506241798401,0.3615307807922363,-0.1589073985815048,0.9999232292175292,0.5276801586151123,0.3614364862442016,-0.1589551419019699,0.9999366998672484,0.5285589098930359,0.3613396883010864,-0.159016415476799,0.9999401569366456,0.5223535895347595,0.3625651597976684,-0.1756810992956161,0.9999020099639891,0.520172119140625,0.3632870316505432,-0.1757156252861023,0.9999070167541504,0.5177686214447021,0.3640775680541992,-0.1757245510816574,0.9998983144760132,0.5244330167770386,0.3662899732589721,-0.0884057879447937,0.9999526739120485,0.5093940496444702,0.3713184595108032,-0.1594848483800888,0.9999146461486816,0.5291726589202881,0.3793766796588897,-0.1445506811141967,0.9999659061431884,0.5232837796211243,0.3812710344791412,-0.1652488112449646,0.9999490976333618,0.5341004133224487,0.4188262522220611,-0.0214521083980798,0.9995871186256408,0.4899541735649109,0.4234870672225952,-0.175357848405838,0.9998378753662108,0.5559828281402588,0.4666834771633148,-0.1192517727613449,0.8001748323440552,0.5007236003875732,0.4818066954612732,-0.2077329456806183,0.9913893342018129,0.5509438514709473,0.445414274930954,-0.2965849041938782,0.5807293653488159,0.5345780849456787,0.4360116124153137,-0.1914657354354858,0.9804759621620178,0.5517969131469727,0.4342201650142669,-0.3274812400341034,0.4789875149726867,0.540116548538208,0.4243097901344299,-0.2105091363191604,0.9656633138656616,0.5481175780296326,0.4264124035835266,-0.3186395466327667,0.4512497186660766,0.5381964445114136,0.4188260436058044,-0.2095289677381515,0.9593889117240906,0.5461382865905762,0.4307114481925964,-0.299416720867157,0.426356554031372,0.5364115238189697,0.4217366576194763,-0.1904509514570236,0.9201847910881042,0.5013928413391113,0.5202620625495911,0.049592588096857,0.9994275569915771,0.472059428691864,0.520867645740509,-0.0494414791464805,0.9997149109840392,0.5410847067832947,0.5892435908317566,-0.0406073257327079,0.9694560170173644,0.4771214127540588,0.6083002090454102,-0.1752312779426574,0.9987962245941162,0.5221444964408875,0.6575613617897034,0.1023124009370803,0.9636236429214478,0.4562102258205414,0.6845527291297913,-0.0974352061748504,0.9983941912651062,0.5130616426467896,0.6675426959991455,0.1135578975081443,0.9377647638320924,0.4489154815673828,0.693471372127533,-0.0931999608874321,0.9779036641120912,0.539052426815033,0.6860355734825134,0.0639789029955864,0.9677528142929076,0.4662051796913147,0.7187726497650146,-0.1734746992588043,0.9959731698036194,up,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
0.5060955286026001,0.4390867948532104,-0.203662559390068,0.9994907379150392,0.5038390159606934,0.4315236210823059,-0.1890286356210708,0.9990572333335876,0.5044049620628357,0.4314359426498413,-0.1890781819820404,0.9993380904197692,0.5049935579299927,0.4313847422599792,-0.1891655623912811,0.9994563460350036,0.5007083415985107,0.4326333105564117,-0.2063134163618087,0.9988870024681092,0.4987204074859619,0.4334183931350708,-0.2063473761081695,0.9989883303642272,0.4964585900306701,0.4344196915626526,-0.2063722312450409,0.998767614364624,0.5012704730033875,0.4368404746055603,-0.11661197245121,0.9994332194328308,0.4870069026947021,0.4417347908020019,-0.1925508677959442,0.9978881478309632,0.5070471167564392,0.4490923583507538,-0.1765219718217849,0.9995133876800536,0.503028154373169,0.4499410986900329,-0.1986733376979828,0.9990960359573364,0.5109766721725464,0.4849462807178497,-0.0584047548472881,0.998106837272644,0.4674029946327209,0.4921325147151947,-0.1965857744216919,0.996091902256012,0.539924681186676,0.5334259271621704,-0.1411204785108566,0.9125211238861084,0.4858126044273376,0.549630880355835,-0.2617427408695221,0.9401012659072876,0.5293726921081543,0.4981638491153717,-0.2659319639205932,0.7411618828773499,0.5156129598617554,0.4963290393352508,-0.2972037494182586,0.9202367067337036,0.5304503440856934,0.4851642549037933,-0.2855136096477508,0.5759817957878113,0.5193489193916321,0.4850187599658966,-0.319648802280426,0.87508624792099,0.5261595845222473,0.4814077317714691,-0.2710305750370025,0.5402682423591614,0.5171218514442444,0.4806794226169586,-0.3118566274642944,0.8495398759841919,0.5240171551704407,0.4865223169326782,-0.2636518180370331,0.4734367430210113,0.5153224468231201,0.4845293164253235,-0.2952170670032501,0.690802812576294,0.4775277972221374,0.5703791379928589,0.0409781970083713,0.998862624168396,0.4498652517795563,0.5719247460365295,-0.0408742949366569,0.9992318153381348,0.5273400545120239,0.6066017150878906,-0.0879321470856666,0.9741443991661072,0.458285242319107,0.632238507270813,-0.2340860813856125,0.9958823919296264,0.509171187877655,0.6706322431564331,0.0869242697954177,0.9464746713638306,0.4431641697883606,0.6991270780563354,-0.0971155241131782,0.9929611086845398,0.5012690424919128,0.6786770224571228,0.10263492166996,0.8968938589096069,0.4381045699119568,0.704761266708374,-0.0863160267472267,0.9136866927146912,0.5277198553085327,0.6937505602836609,0.0629887953400611,0.9403751492500304,0.4490215182304382,0.7323232293128967,-0.1580928266048431,0.9848056435585022,up,squat,58,male,163,72,intermediate,20241208_185408_e65c84c44a0230d8c98e35dc8c61f8a0
